1						the parvin
2						abstract .
3						the parvin be a family of protein involve in link integrin and associate protein with intracellular pathway that regulate actin cytoskeletal dynamics and cell survival .
4						both alpha-parvin ( PARVA ) and beta-parvin ( parvb ) localize to focal adhesion and function in cell adhesion , spreading , motility and survival through interaction with partner , such as integrin link kinase ( ilk ) , paxillin , alpha-actinin and testicular kinase 1 .
5	tissuelist:TS-0510,tissuelist:TS-0115	kidney podocytes, cardiac myocytes	e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,c1,c2	c1,c2		a complex of parva with ilk and the lim protein pinch-1 be critical for cell survival in a variety of cell , include certain cancer cell , kidney podocyte and cardiac myocyte .
6			e11,e12,e13,e14,e15	s1		while parva inhibit the activity of rac1 and testicular kinase 1 and cell spreading , parvb bind alphapix and alpha-actinin , and can promote cell spreading .
7						in contrast to PARVA , parvb inhibit ilk activity and reverse some of its oncogenic effect in cancer cell .
8	taxonomy:9606	human	s1			this review focus on the structure and function of the parvin and some possible role in human disease .
9						introduction
10						the actin cytoskeleton play a critical role in maintain cellular shape , regulate cell motility and respond to mechanical strain .
11						it be highly dynamic and respond to extracellular stimulus , such as hormone and growth factor , cell-cell adhesion and variation in the extracellular matrix ( ecm ) .
12						Cell-ECM adhesion be mediate primarily by integrin and associate protein .
13						integrin function as transmembrane receptor for ecm protein such as fibronectin , laminin and collagen .
14						through protein complex associate with they cytoplasmic domain , such as those contain talin , integrin link kinase ( ilk ) , pinch , parvin , paxillin and and or focal adhesion kinase ( fak ) , integrin transduce bi-directional signal between the ecm and intracellular signaling pathway .
15						integrin associated protein can integrate cell adhesion mediate signaling with other extracellular signal , such as those originate from growth factor receptor , through a variety of intracellular signaling pathway .
16						in addition to regulate cell survival , proliferation and gene expression , integrin mediate signaling often result in change in the actin cytoskeleton lead to cell shape change and motility .
17						in this article , we will review current knowledge about a family of protein , the parvin , which play a critical role in transducing signal from integrin to the actin cytoskeleton and intracellular signaling protein .
18						structural feature
19						the mammalian parvin protein family have three member ( alpha - , beta-_NN and gamma-parvin ) .
20						they be identify independently at approximately the same time by several laboratory base on they protein binding activity or sequence homology .
21	taxonomy:10116	rat	e16,s2	s2		approximately 5 year ago , Nikolopoulos and Turner identify and clone a new f-actin and paxillin ld1 motif binding protein from a rat complementary dna ( cdna ) library and name it actopaxin .
22						in a yeast two-hybrid screening of ilk binding partner , tu et al. . identify and clone a new ilk binding protein that contain two ch domain and hence name it calponin homology domain contain ILK binding protein or ch-ilkbp .
24						in a independent yeast two hybrid screening , Yamaji et al. . identify and clone another new protein that interact with ilk , which they name affixin .
26						base on sequence homology with the actin binding domain of alpha-actinin , Olski et al. . identify and clone three structurally related protein and name they alpha - , beta-_NN and gamma-parvin , respectively .
28						a comparison of the dna and protein sequence show that actopaxin and ch-ilkbp be identical to the alpha member and affixin be identical to the beta member of the parvin family .
29						the member of the parvin family be encode by three different gene ( parva , parvb and parvg ) in mammalian organism .
30						protein that be structurally and functionally related to parvin have be identify in invertebrate such as caenorhabditis elegan by sequence analysis and independent genetic study .
31						thus , parvin appear to be a ancient protein family and be well conserve during evolution .
32						Figure 1
33						structural feature of PARVA and parvb protein .
34						number indicate amino acid position .
35						protein binding site be indicate with a horizontal line .
36						effect of point mutation be indicate by v. sequence require for localization be indicate by ^ .
37						both PARVA and PARVB contain two calponin homology domain ( ch ) and nuclear localization sequence ( nl ) at they n-terminus .
38						in addition to full-length parvb ( parvb-l ) , parvb-s and parvb-ss can be produce by alternative translation initiation .
39						a parvb isoform express from alternative 5 ' exon ( clint ) have also be detect in certain cell type .
40						human PARVA , PARVB and PARVG contain 372 , 364 and 331 amino acid ( with theoretical molecular mass of 42,330 , 41,770 and 37,485 ) , respectively .
41						in addition , parvb transcript have two alternative initiation site , which result in protein of 350 and 313 amino acid ( with theoretical molecular mass of 40,130 and 35,924 ) .
42						the shorter form of parvb be herein respectively abbreviate as parvb-s and parvb-ss in contrast with full-length parvb-l .
43						in human rhabdomyosarcoma cell , a additional alternatively splice isoform of parvb be identify , name CLINT .
44						this isoform originate from a alternative upstream exon code for 70 amino acid and result in a protein with 397 amino acid .
45						for a comprehensive study of the genomic organization of the parvin see .
46	taxonomy:9606	human	s3			human parva and parvb share 74 % identity and 85 % similarity , whereas the more distantly related PARVG share 42 % identity and 67 % similarity with PARVA .
47						the most distinct feature of parvin be the presence of two calponin homology ( ch ) domain in they c-terminal region , name ch1 and ch2 .
48						each ch domain comprise approximately 100 amino acid , separate by a 60-amino acid linker .
49						these ch domain be consider ' atypical ' in that they do not exactly match the consensus sequence of type 1 and type 2 ch domain present in a large number of actin binding protein such as alpha-actinin , spectrin and filamin .
50						the parvin ch1 domain be more related to the type 1 ch domain of spectrin , whereas the second ch domain be more related to the type 1 ch domain of alpha-actinin .
51						the ch1 and ch2 domain of the parvin be tentatively classify as type 4 and type 5 ch domain , respectively .
52						in addition to the conserved ch domain , the parvin have a 60-amino acid linker with some homology to region precede the ch1 of beta-spectrin and plectin , as well as n-terminal extension that show a high degree of variability between the various parvin , from 82 amino acid in parvg to 125 amino acid in parvb and 133 amino acid in PARVA .
53						both PARVA and PARVB have nuclear localization signal in the n-terminal extension , as well as src-homology sh3 binding site of the consensus pxxp , where x be any amino acid but cysteine .
54						tissue distribution
55						in mammalian organism , PARVA and PARVB be ubiquitously express but enrich in heart and skeletal muscle .
56						in the spleen and platelet , the predominant isoform of parvb be a short form translate from a downstream initiation codon , parvb-ss .
57						PARVG have a more restricted tissue distribution , as determine from messenger rna ( mrna ) blot , with predominance of lymphoid and hematopoietic tissue .
58						since currently there be no published study address the function of PARVG , we will focus on PARVA and PARVB in we discussion .
59						Parvin interaction
60						figure 2
61						a work model for the function of parvin and they binding protein .
62						ilk bind pinch through its n-terminal domain and bind PARVA or PARVB through its c-terminal domain , result in formation of pinch-ilk-parvin ternary complex .
63						formation of these complex occur before localization to integrin rich adhesion site and be require for prevent degradation of ILK , pinch1 and parvin .
64						recruitment of these complex to integrin rich adhesion site be mediate by interaction of the complex with additional protein , such as beta1-integrin , mig-2 and paxillin .
65						phosphorylation of the n-terminus of PARVA increase bind to ILK and inhibit bind to tesk-1 .
66						since parva inhibit tesk-1 activity , release of tesk-1 upon phosphorylation of PARVA result in inhibition of cofilin by phosphorylation and consequently , reduction of the turnover rate of actin filament .
67						PARVA can bind to f-actin in vitro but the functional significance of this interaction remain to be establish .
68						the pinch1-ilk-parva complex play a critical role in cell survival by promote membrane recruitment of akt and its activation by phosphorylation .
69						PARVA and PARVB compete for bind to ILK and have opposite effect on ilk kinase activity .
70						while parva binding increase ilk kinase activity , parvb binding repress it .
71						also , parvb promote adhesion and spread through binding of alpha-actinin , alpha-pix and activation of rac1 , while PARVA repress rac1 .
72						parvin protein do not possess intrinsic catalytic activity and therefore they function be mediate through interaction with various bind partner .
73						one of the key parvin bind partner be ILK [ - ] .
74			e17,e18	s3		PARVA and PARVB have clearly be demonstrate to interact with ilk by different binding assay include yeast two-hybrid , co-immunoprecipitation and glutathione stransferase ( gst ) fusion pull-down assay .
75						the ilk binding site have be map to the ch2 domain of PARVA and PARVB .
76						f271 within this domain appear to be critical for the ilk binding activity of PARVA , as a single point mutation at this position ( f271d ) abolish its interaction with ilk .
77						although the ch2 domain be sufficient for interact with ilk , residue located outside of the ch2 domain can modulate the interaction with ilk .
78						the n-terminus of PARVA contain multiple proline direct Ser and Thr phosphorylation site .
79						deletion of 22 residue from the n-terminus of PARVA inhibit the proline direct Ser and Thr phosphorylation of PARVA and reduce its complex formation with ilk .
80						on the other side of the binding interface , the parvin binding site have be map to the c-terminal kinase domain of ILK .
81						the binding of PARVA and PARVB to ILK be mutually exclusive , suggest that a single ch2 binding site in the ILK c-terminal domain mediate the interaction with parva and parvb .
82						ilk contain a ph like motif that partially overlap with the c-terminal kinase domain .
83						the ph like motif can interact with certain phospholipid such as pip3 , which be produce by the action of pi3-kinase .
84						the pi3-kinase signaling pathway appear important for regulation of the ilk-parva interaction , since pi3-kinase inhibition or overexpression of the pip3 phosphatase pten can reduce the interaction .
85						however , deletion of amino acid residue 180-190 within the ph like motif do not inhibit the PARVA interaction .
86						in addition to bind PARVA or PARVB through the c-terminal domain , ilk interact with pinch-1 and pinch-2 , member of a family of focal adhesion protein that consist of five lim domain , through the n-terminal ankyrin repeat domain of ILK [ - ] .
87						through these interaction , pinch , ilk and parvin protein form ternary complex in cell .
88						the formation of the pinch-ilk-parvin complex occur prior to they localization to cell-matrix adhesion .
89						one important consequence of the formation of the pinch-ilkparvin complex be the stabilization of these protein by protect they from proteosomal degradation .
90						furthermore , formation of the pinch-ilk-parvin complex facilitate they localization to cell-matrix adhesion .
91						interestingly , treatment of cell with calphostin c dramatically inhibit the formation of the pinch-ilkparvin complex , suggest a role of protein kinase c ( pkc ) or other calphostin c responsive signaling pathway in this process .
92						another interaction mediate by PARVA be that with paxillin , a important component of focal adhesion .
93						Nikolopoulos et al. have map the paxillin binding site to amino acid 273-290 of PARVA and the PARVA binding site to ld1 and ld4 motif of paxillin .
94						interestingly , paxillin also interact with ilk through the ld1 motif .
95						the interaction of paxillin with ilk and parva likely contribute to the localization of the pinch-ilk-parvin complex to focal adhesion .
96						in addition to interact with ilk and paxillin , PARVA can interact with f-actin .
97						parva bind to f-actin with a affinity that be comparable to those of many other actin binding protein ( kd = 8.4 microm ) .
98						detailed characterization of the f-actin binding site in the ch domain of parva remain to be do .
99						recently , Lalonde et al. . show that PARVA bind to testicular protein kinase 1 ( tesk1 ) .
101						tesk1 can phosphorylate cofilin and promote f-actin polymerization and cell spreading [ - ] .
102						interestingly , parva bind to tesk1 and inhibit its activity .
103						rna interference ( rnaus ) - mediate depletion of PARVA promote cell spreading .
104						PARVA likely suppress cell spreading by regulate multiple signaling pathway , include suppression of rac1 activation and inhibition of tesk1 .
105						as mention above , parvb , like PARVA , interact with ilk .
106						however , despite the structural similarity and extensive effort , parvb have not be demonstrate to bind to actin or paxillin .
107						Yamaji et al. . recently demonstrate that parvb interact with alpha-actinin via the ch2 domain .
109						in addition , parvb interact with alphapix , a guanine nucleotide exchange factor ( gef ) for rac1 and possibly other rho gtpase , through its ch1 domain .
110						parvb likely function in actin cytoskeletal remodeling and cell spreading via interaction with multiple partner , include ILK , alpha-actinin and alphapix .
111						subcellular localization
112						when cell attach to the ECM , several change occur at the membrane and cytoskeleton .
113						first , nascent cell-ecm contact ( focal complex ) be establish , where integrin engage with the ecm and recruit protein , such as talin , paxillin , pinch , ILK , parvin , alpha-actinin , vinculin , fak and vasp .
114						this lead to recruitment of additional f-actin and f-actin associated protein and maturation into focal adhesion ( fa ) .
115						in addition to the establishment of fa , spread cell will extend wide membrane protrusion , call lamellipodium , also present in some cell initiate directional migration .
116						soon after identification of parvin as ilk and paxillin binding protein , it become apparent that protein protein interaction of parvin with these partner be critical for they subcellular localization .
117						more specifically , the formation of complex of ilk with parvin and the lim protein pinch-1 and pinch-2 become a paradigm for multiprotein complex formation , stabilization and localization in the context of cell adhesion .
