1						differential role of human Choline kinase alpha and beta enzyme in lipid metabolism : implication in cancer onset and treatment
2						background
3						the kennedy pathway generate phosphocoline and phosphoethanolamine through its two branch .
4			e1	s1,t2,t3,t4	Choline kinase ( chok ) be the first enzyme of the Kennedy branch of synthesis of phosphocholine , the major component of the plasma membrane .	Choline kinase ( chok ) be the first enzyme of the Kennedy branch of synthesis of phosphocholine , the major component of the plasma membrane .
5						chok family of protein be compose by chokalpha and chokbeta isoform , the first one with two different variant of splicing .
6	taxonomy:9606	human	s1			recently chokalpha have be implicate in the carcinogenic process , since it be over-expressed in a variety of human cancer .
7						however , no evidence for a role of chokbeta in carcinogenesis have be report .
8						methodology and principal finding
9						here we compare the in vitro and in vivo property of chokalpha1 and chokbeta in lipid metabolism , and they potential role in carcinogenesis .
10						both chokalpha1 and chokbeta show choline and ethanolamine kinase activity when assay in cell extract , though with different affinity for they substrate .
11						however , they behave differentially when overexpress in whole cell .
12						whereas chokbeta display a ethanolamine kinase role , chokalpha1 present a dual choline and ethanolamine kinase role , suggest the involvement of each chok isoform in distinct biochemical pathway under in vivo condition .
13						in addition , while overexpression of chokalpha1 be oncogenic when overexpress in hek293t or mdck cell , chokbeta overexpression be not sufficient to induce in vitro cell transformation nor in vivo tumor growth .
14						furthermore , a significant upregulation of chokalpha1 mrna level in a panel of breast and lung cancer cell line be find , but no change in chokbeta mrna level be observe .
15						finally , mn58b , a previously describe potent inhibitor of chok with in vivo antitumoral activity , show more than 20-fold higher efficiency towards chokalpha1 than chokbeta .
16						conclusion and significance
17						this study represent the first evidence of the distinct metabolic role of chokalpha and chokbeta isoform , suggest different physiological role and implication in human carcinogenesis .
18						these finding constitute a step forward in the design of a antitumoral strategy base on chok inhibition .
19						introduction
20	taxonomy:9606	human	s2			human choline kinase alpha ( chokalpha ) and beta ( chokbeta ) be member of the choline kinase family .
21						in mammal this family be encode by two separate gene , chka and chkb , result in three different protein with a choline and ethanolamine kinase ( chok and etnk ) domain : chokalpha1 ( np_001268 ) , chokalpha2 ( np_997634 ) and chokbeta1 ( np_005189 ) .
22						chokalpha1 differ from chokalpha2 in only a extra stretch of 18 amino acid , while chokbeta differ from chokalpha1 and chokalpha2 in approximately 40 % .
23			e2	s2	the presence of the chok and etnk domain confer the capacity to catalyze the phosphorylation of choline ( Cho ) to phosphocholine ( pcho ) .	the presence of the chok and etnk domain confer the capacity to catalyze the phosphorylation of choline ( Cho ) to phosphocholine ( pcho ) .
24						this constitute the first step in the biosynthesis pathway of phosphatidylcholine ( pc ) .
25						pc be the major phospholipid in eukaryotic membrane and play a critical role in membrane structure and also in cell signalling .
26			e3	s2	chok enzyme could be implicate also in the synthesis of phosphatidylethanolamine ( pe ) , use as substrate ethanolamine to render phosphoethanolamine ( petn ) , - .	chok enzyme could be implicate also in the synthesis of phosphatidylethanolamine ( pe ) , use as substrate ethanolamine to render phosphoethanolamine ( petn ) , - .
27						previous study suggest that chok act as a dimeric protein , and the proportion of the different homo- or hetero- dimer population have be propose to be tissue specific .
28						furthermore , the combination between choline kinase isoform result in a different level of chok activity in vitro under cell-free system condition .
29						thus , the alpha and alpha homodimer be the most active choline kinase form , the beta and beta homodimer the less active , and the alpha and beta heterodimer have a intermediate phenotype .
30					the specific phospholipase d drive hydrolysis of pc generate choline and signal transduction metabolite such as pa ( phosphatidic acid ) , and its derivative LPA ( lysophosphatidic acid ) and dag ( diacylglycerol ) , that be important in mitogenesis and cellular transformation - .	the specific phospholipase d drive hydrolysis of pc generate choline and signal transduction metabolite such as pa ( phosphatidic acid ) , and its derivative LPA ( lysophosphatidic acid ) and dag ( diacylglycerol ) , that be important in mitogenesis and cellular transformation - .
31			e4,e5	s2,t1,t2,t3,t4	Choline get further convert by chok into pcho , a stable metabolite able to induce mitogenesis in murine fibroblast .	Choline get further convert by chok into pcho , a stable metabolite able to induce mitogenesis in murine fibroblast .
32			e6,e7	s2,t1,t2,t3,t4	in addition , several oncogene such as ra or rhoa increase chokalpha activity result in higher intracellular level of pcho - .	in addition , several oncogene such as ra or rhoa increase chokalpha activity result in higher intracellular level of pcho - .
33						magnetic resonance spectroscopy ( MRS ) study have reveal abnormal phospholipid metabolism in cancer cell , .
34	tissuelist:TS-0595,tissuelist:TS-0828,tissuelist:TS-0095,tissuelist:TS-0730	breast, prostate, brain, ovarian	t1,t2,t3,t4			furthermore , high level of pcho have be find in tumoral cell as well as in tumour sample of cancer patient compare with the normal counterpart in breast , prostate , brain and ovarian cancer - .
35			e11,e12,e13	t1,t2,t3,t4,s2	the increase in phosphoethanolamine have be also report in transform cell or tumor sample use MRS , although it contribute to a much lesser extent , compare with the increase of pcho , to the phosphomonoester peak .	the increase in phosphoethanolamine have be also report in transform cell or tumor sample use MRS , although it contribute to a much lesser extent , compare with the increase of pcho , to the phosphomonoester peak .
36						the implication of chokalpha in cell growth , proliferation , initiation and progression of cancer be well document .
37						chokalpha be overexpress in some of the most common cancer , such as breast , lung , colorectal , prostate - and bladder ( unpublished observation ) .
38						furthermore , it have oncogenic activity when overexpress in human cell .
39						increase chokalpha mrna level have be recently describe as a independent prognostic marker in non small cell lung cancer patient .
40						also , human breast cancer cell line show upregulation of chokalpha but not chokbeta , when compare with normal mammary epithelial cell .
41						in that sense , it have be recently report that in the prostate tumor mouse model ( tramp ) , use ihq immunodetection of chokbeta , a low level expression of chokbeta be find in tumoral sample compare with wild type tissue .
42						the implication of member of the rho gtpase family in cancer onset and progression have be extensively describe - .
43						evidence that ChoK be involve in malignant transformation along with ra and rhoa have be provide , , .
44						moreover , the activity of chokalpha be modulate by known effector of both ra and rhoa , .
45						pharmacological inhibition of chokalpha have be propose as a novel antitumoral strategy .
46						a strong support to this strategy be base on the use of mn58b , a well characterize chokalpha inhibitor , which display a potent antiproliferative effect in several tumoral cell line in vitro , and a strong reduction of tumor growth in nude mouse xenograft , - .
47	uaz:UA-CLine-100104,uaz:UA-CLine-5690	 hek293t, mdck	c1,c2			we have compare the biochemical and biological property of chokalpha and chokbeta , and demonstrate that besides they homology , the latter be not able to induce cell transformation in hek293t or mdck cell .
48						moreover , we suggest differential behaviour between alpha and beta isoform in phospholipid metabolism .
