1	uaz:UA-CT-16	macrophages	"E1,C1"	C1	phosphoinositide 3-kinasegamma Controls the intracellular localization of cpg to Limit dna-pkcs-dependent il-10 production	phosphoinositide 3-kinasegamma Controls the intracellular localization of cpg to Limit dna-pkcs-dependent il-10 production in macrophage
2						synthetic oligodeoxynucleotide contain unmethylated cpg motif ( cpg ) stimulate innate immune response .
3						"phosphoinositide 3-kinase ( pi3k ) have be implicate in cpg induce immune activation ; however , its precise role have not yet be clarify ."
4	uaz:UA-CT-16	macrophages	"E2,C2"	C2	cpg induce production of il-10	cpg induce production of il-10 be dramatically increase in macrophage deficient in pi3kgamma ( p110gamma-/- ) .
5			E3	C2	 lp induce production of il-10	"by contrast , lp induce production of il-10 be unchanged in the cell ."
6	taxonomy:10090	mice	"E4,E5,S1"	S1	"cpg induce , but not lp induce , il-10 production"	"cpg induce , but not lp induce , il-10 production be almost completely abolish in scid mouse have mutation in dna dependent protein kinase catalytic subunit ( dna-pkc ) ."
7			"E6,E7,E8,E9"	C2	"wortmannin , a inhibitor of dna-pkc , completely inhibit cpg induce il-10 production "	"furthermore , wortmannin , a inhibitor of dna-pkc , completely inhibit cpg induce il-10 production , both in wild type and p110gamma-/- cell ."
8						microscopic analysis reveal that cpg preferentially localized with dna-pkc in p110gamma-/- cell than in wild type cell .
9						"in addition , cpg be preferentially co-localize with the acidic lysosomal marker , LysoTracker , in p110gamma-/- cell , and with a early endosome marker , eea1 , in wild type cell ."
10						over-expression of p110gamma in cos7 cell result in decrease acidification of cpg contain endosome .
11						"a similar effect be reproduce use kinase dead mutant , but not with a ra binding site mutant , of p110gamma ."
12						"thus , it be likely that p110gamma , in a manner independent of its kinase activity , inhibit the acidification of cpg contain endosome ."
13						"it be consider that increase acidification of cpg contain endosome in p110gamma-/- cell enforce endosomal escape of cpg , which result in increase association of cpg with dna-pkc to up-regulate il-10 production in macrophage ."
14						introduction
15						"oligodeoxynucleotide contain unmethylated cpg motif ( cpg ) be powerful immune adjuvant that induce the production of cytokine , include il-6 , il-10 , il-12 , ifn-alpha and beta , and tnf-alpha , ."
16						"although previous study have establish that cpg induce immune response be mediate by endosomal tlr9 - , cytoplasmic dna-pkc be also involve in cpg signaling independent of tlr9 , ."
17						"thus , intracellular trafficking of cpg be critical to select downstream signaling molecule , which determine the cytokine species produce by macrophage , ."
18					phosphoinositide 3-kinase ( pi3k ) have be report to be both a positive and negative regulator of cpg mediate cytokine production .	phosphoinositide 3-kinase ( pi3k ) have be report to be both a positive and negative regulator of cpg mediate cytokine production .
19	"tissuelist:TS-0194,taxonomy:10090"	"plasmacytoid dendritic cells, mice"	"E10,E11,E12,C3,S2"	"C3,S2"	cpg induce il-12 production be increase in plasmacytoid dendritic cell ( pdc )	"cpg induce il-12 production be increase in plasmacytoid dendritic cell ( pdc ) from p85alpha-/- mouse , and by treatment of wild-type pdc with wortmannin ."
20	uaz:UA-CLine-6471	RAW264.7 cells	"E13,E14,C4"	C4	cpg induce ino expression be increase by treat raw264 .7 cell with wortmannin .	"likewise , cpg induce ino expression be increase by treat raw264 .7 cell with wortmannin ."
21	uaz:UA-CLine-6471	RAW264.7 cells	"E15,E16,E17,E18,E19,E20,E21,E22,C5"	C5	"wortmannin inhibit cpg induced production of il-12 , il-6 , tnf-alpha , and no"	"by contrast , another group have report that wortmannin inhibit cpg induced production of il-12 , il-6 , tnf-alpha , and no from raw264 .7 cell ."
22						"this inhibition have be consider to be the result of wortmannin mediated disruption of class iii pi3k signaling , which be responsible for cpg uptake ."
23	"uaz:UA-CLine-6462,taxonomy:10090"	"mouse,bone marrow"	"E23,E24,C6,S3"	"C6,S3"	wortmannin inhibit cpg induce il-12 production 	"similarly , wortmannin inhibit cpg induce il-12 production by inhibit cpg internalization in mouse derive bone marrow cell ."
24	"taxonomy:9606,tissuelist:TS-0801"	"human, pDC"	"S4,C7,E25,E26"	"S4,C7"	"another pi3k inhibitor , ly294002 , also inhibit cpg induce type i ifn production ."	"in human pdc , another pi3k inhibitor , ly294002 , also inhibit cpg induce type i ifn production ."
25			"E27,E28,E29"	"S4,C7"	"nuclear translocation of irf-7 be inhibit by ly294002 , and also , by a specific inhibitor of pi3kdelta , ic87114 ."	"in this case , the uptake and endosomal trafficking of cpg be not affect , but nuclear translocation of irf-7 be inhibit by ly294002 , and also , by a specific inhibitor of pi3kdelta , ic87114 ."
26	tissuelist:TS-0801	pDC	"E30,E31,C8"	C8	"pi3k/mtor/p70s6k pathway play a substantial role in the spatial interaction of tlr9/myd88/irf7 , which be indispensable for the induction of type i ifn production"	"in addition , the pi3k/mtor/p70s6k pathway play a substantial role in the spatial interaction of tlr9/myd88/irf7 , which be indispensable for the induction of type i ifn production by pdc ."
27						these report have indicate that pi3k play some role in trafficking of cpg itself or its downstream molecule .
28					pan-_NN and and or some other specific pi3k inhibitor be use in all of the previous study describe above .	pan-_NN and and or some other specific pi3k inhibitor be use in all of the previous study describe above .
29			"E32,E33,E34"	S5	all of these inhibitor bind competitively to the atp binding pocket of pi3k and block kinase activity .	all of these inhibitor bind competitively to the atp binding pocket of pi3k and block kinase activity .
30						"since dna dependent protein kinase catalytic subunit ( dna-pkc ) share similar atp binding site as a member of the pi3k like kinase family , these inhibitor , even isoform specific inhibitor , more or less inhibit dna-pkc ."
31						this make it difficult to elucidate the precise role of dna-pkc and pi3k in cpg mediate cytokine production .
32	taxonomy:10090	mice	S5			"in this paper , we use class ib pi3k ( p110gamma ) knockout mouse and scid mouse have mutation in dna-pkc to estimate they role in cpg mediate cytokine production ."
