1						activation of tyrosine kinase by mutation of the gatekeeper threonine
2						protein kinase target by small-molecule inhibitor develop resistance through mutation of the ' gatekeeper ' threonine residue of the active site .
3	uaz:UA-CLine-6116	BaF3 cells	e1,c1	c1	of c-abl , c-src , platelet derive growth factor receptor-alpha and -beta , and epidermal growth factor receptor activate the kinase	here we show that the gatekeeper mutation in the cellular form of c-abl , c-src , platelet derive growth factor receptor-alpha and -beta , and epidermal growth factor receptor activate the kinase and promote malignant transformation of baf3 cell .
4						structural analysis reveal that a network of hydrophobic interaction -- the hydrophobic spine -- characteristic of the active kinase conformation be stabilize by the gatekeeper substitution .
5						substitution of glycine for the residue constitute the spine disrupt the hydrophobic connectivity and inactivate the kinase .
6			e2	c1	a small-molecule inhibitor that maximize complementarity with the dismantled spine ( compound 14 ) inhibit the gatekeeper mutation of bcr-abl-t315us .	furthermore , a small-molecule inhibitor that maximize complementarity with the dismantled spine ( compound 14 ) inhibit the gatekeeper mutation of bcr-abl-t315us .
7						these result demonstrate that mutation of the gatekeeper threonine be a common mechanism of activation for tyrosine kinase and provide structural insight to guide the development of next generation inhibitor .
8						deregulated protein kinase have be link to numerous disease include cancer and diabetes as well as inflammation .
9						the targeted inhibition of protein tyrosine kinase be now well establish as a effective therapeutic regimen for chronic myeloid leukemia ( cml ) and several solid tumor - .
10						many small-molecule kinase inhibitor have exploit a conserved threonine residue within the atp binding site for bind specificity .
11						this threonine control access of the inhibitor to a hydrophobic pocket deep in the active site that be not contact by atp , hence lead to its designation as a ' gatekeeper ' residue .
12						substitution of the gatekeeper threonine residue with bulky side chain be a common mechanism of resistance to pharmacological atp-competitive kinase inhibitor , .
13						Imatinib have be use successfully to inhibit bcr-abl in cml , c-kit in gastrointestinal stromal tumor ( gist ) and platelet derive growth factor receptor-alpha ( pdgfra ) in hypereosinophilic syndrome ( he ) , .
14						the first imatinib resistant mutation describe in cml patient be a isoleucine substitution at the gatekeeper residue thr315 ( number accord to the sequence for the type ia isoform of c-abl ) .
15						the t315us mutation have be detect in imatinib-naive cml patient and account for ~ 20 % of the total burden of clinical resistance .
16						mutation at the analogous position to thr315 in other imatinib target such as c-kit ( thr670 ) and pdgfra ( thr674 ) have be link to imatinib resistance in patient with gist and he , respectively , .
17						similarly , the gatekeeper mutation t790m in egfr cause resistance to gefitinib and erlotinib , and have be detect in lung cancer patient before drug treatment and in the germ line of a family pedigree with several case of lung cancer , .
18						the association of gatekeeper residue mutation with malignancy even in the absence of treatment with kinase inhibitor imply a role in activation of the transform function of several protein tyrosine kinase .
19						however , the mechanism for this oncogenic activation have not be define .
20						recent inference draw from crystallographic and chemical genetic study suggest that abl and src be regulate in a similar fashion and have highly conserve tertiary structure - .
21						interestingly , mutation of the gatekeeper residue have be note in the sequence of v-src from several independent strain of avian rous sarcoma virus ( rsv ) , but the mechanism responsible for cellular transformation be not clearly define - .
22						on the basis of the strong correlation between substitution of the gatekeeper threonine and oncogenic activation of v-src , and on structural consideration glean from we previous study with dual src-abl kinase inhibitor , we reason that substitution of the gatekeeper threonine residue with bulkier residue would be a common mechanism of activation of tyrosine kinase .
23						in this study , we show that the substitution of a bulkier hydro-phobic residue for the gatekeeper threonine in the human tyrosine kinase activate tyrosine phosphorylation .
24						in silico modeling of the native and gatekeeper variant of different kinase and crystallographic analysis of src-t341us suggest that a isoleucine substitution for the gatekeeper threonine stabilize a ' hydrophobic spine ' that be a characteristic feature of the active state of several kinase .
25						in support of this hypothesis , we show that disruption of hydrophobic connectivity either pharmacologically or by mutagenesis of residue constitute the spine can effectively inhibit the kinase activity of the gatekeeper variant of c-abl and bcr-abl .
26						result
27						gatekeeper mutation in c-src and c-abl activate the kinase
28						the gatekeeper residue threonine be find in many tyrosine kinase .
29						it lie in the hinge region between the n and c lobe of the kinase , where it control access to a hydrophobic pocket that help anchor kinase inhibitor to the active site .
30						because v-src and bcr-abl be already deregulate , enzymatically activate protein kinase , we examine the effect of mutation of the gatekeeper residue on the kinase function of c-src and c-abl isoform1b ( the gatekeeper threonine be residue 334 ) .
31	tissuelist:TS-0510,uaz:UA-CLine-100104	kidney, HEK293T	t1,c2			transient expression in human embryonic kidney cell ( hek293t ) of C-terminally he tag t334us , t334a and g2a c abl mutant reveal elevated kinase activity as compare to native c-abl .
32			e3	t1,c2	myristoylation defective g2a mutant of c-abl , which activate the c-abl kinase	the myristoylation defective g2a mutant of c-abl , which activate the c-abl kinase , be include as a positive control for kinase activation .
33						the t334us variant induce equivalent level of total cellular phosphotyrosine in cell lysate as bcr-abl , whereas t334a and g2a substitution have weaker effect .
