1						the docking protein gab1 be the primary mediator of egf stimulate activation of the pi-3k / akt cell survival pathway
2						background
3			e1	c1		gab1 be a docking protein that recruit phosphatidylinositol-3 kinase ( pi-3 kinase ) and other effector protein in response to the activation of many receptor tyrosine kinase ( rtk ) .
4						as the autophosphorylation site on egf-receptor ( egfr ) do not include canonical pi-3 kinase binding site , it be think that egf stimulation of pi-3 kinase and its downstream effector akt be mediate by a indirect mechanism .
5						result
6						we use fibroblast isolate from gab1-/- mouse embryo to explore the mechanism of egf stimulation of the pi-3 kinase and akt anti-apoptotic cell signaling pathway .
7			e2,e3,e4	c1		we demonstrate that gab1 be essential for egf stimulation of pi-3 kinase and akt in these cell and that these response be mediate by complex formation between p85 , the regulatory subunit of pi-3 kinase , and three canonical tyrosine phosphorylation site on gab1 .
8			e5,e6,e7,e8,e9,e10,e11	c1		furthermore , complex formation between gab1 and the protein tyrosine phosphatase shp2 negatively regulate gab1 mediated pi-3 kinase and akt activation follow egf-receptor stimulation .
9	uaz:UA-CLine-6096	MEFs	c1			we also demonstrate that tyrosine phosphorylation of erbb3 may lead to recruitment and activation of pi-3 kinase and akt in gab1-/- mef .
10						conclusion
11			e12,e13	c1		the primary mechanism of egf induce stimulation of the pi-3 kinase and akt anti-apoptotic pathway occur via the docking protein gab1 .
12			e14,e15,e16	c1		however , in cell express erbb3 , egf and neuroregulin can stimulate pi-3 kinase and akt activation in a gab1 dependent or gab1 independent manner .
13						background
14			e17,e18,e19,e20	c1		ligand stimulation of the epidermal growth factor receptor ( egfr ) and the three other member of the egfr family of receptor tyrosine kinase ( erbb2 , erbb3 and erbb4 ) result in tyrosine autophosphorylation , recruitment of signaling protein , and activation of distinct complement of signaling pathway that regulate a great variety of cellular response .
15			e21	c1		one of the signaling pathway that be activate by the egfr be the phosphatidylinositol-3 kinase ( pi-3 kinase ) / akt anti-apoptic signaling pathway .
16						the pi-3 kinase holoenzyme consist of a regulatory subunit ( p85 ) and a catalytic p110 subunit .
17						the regulatory subunit contain two sh2 domain that bind specifically to pyxxm motif in a variety of cellular protein , include receptor tyrosine kinase such as the pdgf ( platelet derive growth factor ) receptor , and c-kit and docking protein such as IRS ( insulin receptor substrate ) 1 , irs2 and gab1 .
18						although the cytoplasmic domain of the egfr do not contain any canonical p85 binding motif , egf stimulation lead to pi-3 kinase activation by a indirect mechanism .
19			e22	c1		it have be propose that the pi-3 kinase be activate in response to egf stimulation as a consequence of formation of egfr and erbb3 heterodimer .
20						unlike egfr , the cytoplasmic region of erbb3 contain at least six pyxxm motif .
21			e23,e24	c1		indeed , egf stimulation of cell co-express the egfr and erbb3 result in recruitment and activation of pi-3 kinase by tyrosine phosphorylated erbb3 .
22						egf stimulation of pi-3 kinase may also be mediate by the docking protein gab1 ( grb2 associate binder-1 ) .
23			e25,e26,e27,e28	c1		egf stimulation lead to tyrosine phosphorylation of gab1 enable recruitment and activation of pi-3 kinase by the three canonical pyxxm motif on gab1 .
24			e29	c1		gab1 be originally identify as a grb2 binding protein , and be show to be tyrosine phosphorylate in response to treatment with a variety of growth factor [ - ] .
25			e30	c1		gab1 contain a number of tyrosine residue that could serve as potential binding site for the sh2 domain contain protein grb2 , pi-3 kinase , and the protein tyrosine phosphatase shp2 .
26			e31,e32,e33,e34	c1		while there have be report that gab1 bind directly to the egfr via a 83-amino acid stretch term the met-binding-domain or mbd , the majority of gab1 be believe to be indirectly associate with the egfr via the adaptor protein grb2 , which bind to a proline rich region on gab1 via its c-terminal sh3 domain [ - ] .
27			e35	c1		cell over-expressing a mutant gab1 protein contain tyrosine to phenylalanine mutation at the three p85 binding site have be show to be defective in egf induce jnk activation , and treatment of cell over-expressing wild type gab1 with pi-3 kinase inhibitor interfere with mapk signaling in response to egf treatment , thus reveal a link between gab1 and pi-3 kinase in egf induce mitogenic signaling .
28			e36,e37	c1		furthermore , the pi-3 kinase product phosphatidylinositol ( 3,4,5 ) triphosphate ( pip3 ) have be show to bind to the pleckstrin homology ( ph ) domain of gab1 result in membrane association of gab1 , suggest a positive feedback loop in which pi-3 kinase act as both a upstream regulator and a downstream effector of gab1 signaling via the egfr .
29			e38,e39,e40	c1		gab1 thus act as a docking protein facilitate the recruitment of a multi protein signaling complex include the egfr , p85 and shp2 in response to egf treatment .
30			e41	c1		although the role of the shp2 protein in the control of egfr and gab1 interaction be not well understand , several study have suggest that gab1 associate shp2 may influence egf induce pi-3 kinase signaling .
31			e42,e43	c1		previous work have show that gab1 be not a global substrate of shp2 , as complex formation between gab1 and shp2 do not reduce the total egf induce tyrosine phosphorylation level of gab1 .
32			e44,e45,e46,e47	c1		however there have be several report suggest that shp2 may specifically de-phosphorylate the tyrosine phosphorylation site on gab1 that bind to p85 , thus terminate recruitment of pi-3 kinase and egf induce activation of the pi-3 kinase pathway [ - ] .
33			e48,e49	c1		it have be show that cell devoid of shp2 show a increase in pi-3 kinase activity , as well as elevated and sustained level of akt activation in response to egf treatment .
34			e50,e51	c1		it be report that treatment of cell with pi-3 kinase inhibitor or with the phosphatidylinositol ( 3,4,5 ) triphosphate ( pip3 ) phosphatase pten interfere with the association between gab1 and shp2 in response to egf treatment , suggest pi-3 kinase may be require for shp2 recruitment of gab1 follow egf stimulation .
35						however , the mechanism for this postulated recruitment be unknown .
36	uaz:UA-CLine-100060,taxonomy:10090,uaz:UA-ORG-239	figroblasts, mouse, embryos	c2,s1,t1,e52	c2,s1,t1		in the experiment present here we utilize fibroblast isolate from gab1-/- mouse embryo in order to examine the role of gab1 in egf mediated activation of the pi-3 kinase and akt cell survival pathway .
37						we also address the question of whether erbb3 recruitment of pi-3 kinase be dependent on or independent of gab1 .
38			e53,e54,e55	c2,s1,t1		we result demonstrate a clear requirement for gab1 in recruitment and activation of pi-3 kinase in response to egf stimulation .
39			e56,e57	c2,s1,t1		additionally , we show that while shp2 do not mediate global dephosphorylation of gab1 , it do appear to negatively regulate the egf induce activation of pi-3 kinase through a undefined mechanism .
40			e58	c2,s1,t1		finally we demonstrate that erbb3 be capable of recruit pi-3 kinase in the absence of gab1 , but gab1 function as the major mediator of pi-3 kinase activation in response to egf stimulation .
41						result and discussion
42						previous study have suggest that erbb3 and gab1 can function as link between egfr and pi-3 kinase .
43						in this report we use mef derive from gab1 -/ - embryo to explore the contribution of gab1 and erbb3 to egf stimulation of pi-3 kinase and akt in these cell .
44						gab1 be essential for egf stimulation of pi-3 kinase and akt
45	uaz:UA-CLine-6096,uaz:UA-ORG-239	MEFs, embryos	c3,t2,e59,e60,e61	c3,t2		mef derive from gab1-/-_NN or wild type ( WT ) embryo be stimulate with egf and assay for gab1 tyrosine phosphorylation , for activation of pi-3 kinase and for akt stimulation .
