1			  			expression of p53 , inducible nitric oxide synthase and vascular endothelial growth factor in gastric precancerous and cancerous lesion : correlation with clinical feature
2						background
3						the growth and metastasis of tumor depend on the development of a adequate blood supply via angiogenesis .
4						recent study indicate that the inducible nitric oxide synthase ( ino ) , vascular endothelial growth factor ( vegf ) and the tumor suppressor p53 be fundamental play-marker of the angiogenic process .
5						overexpression of ino and vegf have be show to induce angiogenesis in tumor .
6			E1,E2	T1,S1	p53 suppress angiogenesis by down regulate vegf and ino .	p53 suppress angiogenesis by down regulate vegf and ino .
7	tissuelist:TS-0978,taxonomy:9606	gastric,patients	T1,S0			the correlation of expression of p53 , vegf and ino and clinical feature in gastric carcinogenesis , however , have not be well characterize .
8						method
9	taxonomy:9606	patient	S1			the expression of p53 , ino and vegf in gastric precancerous and cancerous lesion and its relation with the clinical feature be determine with immunohistochemistry ( avidin-biotin-peroxidase complex method ) on 55 randomly select gc patient and 60 symptom-free subject from the mass survey in the high-incidence area for gc in Henan , northern China .
10						result
11						the positive immunostainig rate for p53 , ino and vegf in gastric carcinoma be 51 % , 44 % and 51 % , respectively , and correlate well with tnm stage , but do not show significant difference among the group with different degree of gastric wall invasion depth by gc .
12						a positive immunostaining reaction for the ino protein be significantly correlate with lymph node metastasis ( p = 0.019 ; Spearman correlation coefficient ) .
13						p53 protein accumulation be higher in the poorly differentiate gastric carcinoma than in well differentiate one .
14						in gastric biopsy , no positive immunosatining be observe for p53 , ino and vegf in the histologically normal tissue and chronic superficial gastritis ( CSG ) .
15						however , p53 , ino and vegf positive immunostaining be observe in the tissue with different severity of lesion of chronic atrophic gastritis ( cag ) , intestinal metaplasium ( im ) and dysplasium ( dy ) , and the positive rate increase with the lesion progression from cag to im to DYS .
16						a high coincidental positive and negative immunostaining rate for p53 , ino and vegf be observe both in biopsy sample with cag , im and dy from the symptom-free subject and in gastric cancer tissue from the gc patient .
17						conclusion
18						the present result indicate that p53 protein accumulation and increase expression of ino and vegf might be responsible for gastric carcinogenesis and tumor aggressiveness of gastric cancer .
19						gastric adenocarcinoma ( gc ) be one of the most common malignant disease in China .
20						although the gc have be decline in its mortality rate , it remain the lead cause of cancer related death in this country ( Parkin et al. , 1992 ; World Health Organization , 1994 ; Nomura A , 1996 ) .
21						gastric carcinogenesis be consider as a multistage progressive process .
22						the early indicator for the subject predispose to gc be abnormal hyperproliferation of gastric epithelial cell , such as chronic atrophic gastritis ( cag ) , dy and intestinal metaplasium ( im ) , which have be consider as precancerous lesion of gc ( you et al. , 1993 ; Correa p , 1992 ) .
23						however , the information for the mechanism of gastric carcinogenesis be very limited .
24						the growth and metastasis of tumor depend on the development of a adequate blood supply via angiogenesis .
25						recent study indicate that the inducible nitric oxide synthase ( ino ) , vascular endothelial growth factor ( vegf ) and tumor suppressor p53 be fundamental play-maker of the angiogenic process ( Ambs et al. , 1994 ; Jekins et al. , 1995 ; Forrester et al. , 1996 ; Chiarugi et al. , 1998 ) .
26			E3	C1	ino be one of the isoform of nitric oxide synthase that catalyze the formation of nitric oxide	ino be one of the isoform of nitric oxide synthase that catalyze the formation of nitric oxide , a regulator of vascular permeability .
27	tissuelist:TS-0278	endothelial cells	C1			vegf be a dimeric glycoprotein and have specific mitogenic activity for endothelial cell .
28						over-expression of ino and vegf could induce angiogenesis in tumor .
29			E4,E5	C1	p53 suppress angiogenesis by down regulate vegf and ino .	p53 suppress angiogenesis by down regulate vegf and ino .
30			E6	C1	mutant p53 potentiate protein kinase c induction of vegf expression	mutant p53 potentiate protein kinase c induction of vegf expression ( Zhang et al. , 2000 ) .
