1			e1	s1		structure of sting bind to c-di-gmp reveal the mechanism of cyclic Dinucleotide recognition by the Immune System
2			e3	s1		sting , stimulator of interferon gene , be a innate immune sensor of cyclic dinucleotide that regulate the induction of type i interferon .
3			e2	s1		sting c-terminal domain form a v shaped dimer and bind a c-di-gmp molecule at the dimer interface through direct and solvent mediated hydrogen bond .
4						the guanine basis of c-di-gmp stack against the phenolic ring of a conserved tyrosine residue .
5						mutation at the c-di-gmp binding surface reduce nucleotide binding and affect signaling .
6						nucleic acid from bacterium or virus induce potent immune response in infected cell , .
7			e4,e5,e6,e7	s1		cyclic dinucleotide such as cyclic di-guanine monophosphate ( c-di-gmp ) and cyclic diadenosine monophosphate ( c-di-amp ) be immune stimulator that regulate the induction of type i interferon ( ifn-alpha and beta ) - .
8						these special nucleotide be secondary messenger molecule that regulate bacterial motility , biofilm formation , and virulence gene expression , .
9						sting , a protein localize on the endoplasmic reticulum membrane , be a innate immune sensor of cyclic dinucleotide .
10						sting also play critical role in the innate immune response towards microbial dna and rna , .
11			e14	s1		two putative dna sensor , ifi16 and ddx41 , stimulate the induction of type i ifn in a sting dependent manner , .
12			e8,e9	s1		stimulation of cell by dsdna induce the recruitment of protein kinase tbk1 and transcription factor irf3 to sting .
13			e10,e11,e12,e13	s1		the proximity of tbk1 and irf3 facilitate irf3 phosphorylation , lead to its dimerization and translocation to the nucleus to activate ifn-beta gene transcription .
14						the molecular structure of the sting bind to a cyclic dinucleotide will help to understand the mechanism of sting activation .
15	taxonomy:9606	human	s1			we have conduct systematic screening of mouse and human sting construct and identify a fragment of human sting c-terminal domain ( ctd ) contain residue 155 to 341 , which be soluble and can be crystallize .
16						gel filtration chromatography show that the STING CTD form a dimer in solution .
17			e15	s1		isothermal titration calorimetry ( ITC ) show that STING CTD bind c-di-gmp with a affinity ( kd ) of ~ 5 mum .
18			e16	s1		two sting molecule bind one c-di-gmp , indicate a sting dimer share one c-di-gmp binding site .
19						the binding interaction be enthalpy driven ( deltah = -14.5 kcal mol-1 , delta = -24.3 cal mol-1 k-1 ) .
20						a slightly larger sting construct contain residue 155 to 379 have a similar affinity ( kd ~ 2.4 mum ) for c-di-gmp , demonstrate that truncation of the 38 c-terminal residue do not affect cdi-gmp binding .
21	taxonomy:9606	human	s2,e17	s2		to elucidate the structural basis of cyclic dinucleotide recognition by sting , we have determine the 1.5 a resolution structure of human sting ctd bind to c-di-gmp .
22						the crystallographic asymmetric unit contain a sting dimer in complex with a c-di-gmp molecule .
23			e18	s2		the sting dimer have a v shaped structure and the c-di-gmp binding site be located at the bottom of the v of the dimer interface .
24						the c-di-gmp also adopt a v shaped conformation and contact the sting dimer through stack of both guanine basis against the phenolic ring of tyr167 .
25						residue 228 through 236 in the loop connect strand beta3 and beta4 of sting be not well define in the electron density map , likely due to the flexibility of this loop .
26						this loop harbor a potential traf2 binding motif pqqtgd , and may play a role in signaling by sting .
27						sting ctd exhibit a novel alpha and beta type fold with some structural similarity to the ra family small g-protein .
28						sting ctd contain a central five strand beta-sheet sandwich between four alpha-helix .
29						the first alpha-helix of sting contain residue 155 to 174 be rich in hydrophobic residue and be previously predict as a transmembrane helix .
30						this helix be long and bent in the middle at residue gly166 and pro173 .
31						helix alpha1 and alpha2 mediate the dimer formation and harbor key residue for c-di-gmp binding .
32						truncation of helix alpha1 make the protein insoluble , indicate that helix alpha1 be a integral part of sting nucleotide binding domain and be require for proper folding of the protein .
33						the total bury surface area between the c-di-gmp and sting be ~ 1,100 a2 .
34						the interaction between c-di-gmp and sting be mediate by direct and solvent mediated hydrogen bond .
35			e19,e20	s2		the interaction between the two sting molecule and the c-di-gmp be similar , therefore only half of the c-di-gmp interaction with sting will be describe .
36						the guanine base of c-di-gmp form only one direct hydrogen bond with the hydroxyl group of thr263 .
